code,code_value,code_desc,lkup_code,lkup_value,lkup_desc
CLM_LN_MSG_CD,ZGCZ,CXT-Multi Cardio TC reduc NP OON,,,
CLM_LN_MSG_CD,0GBB,MA-Opt Out provider pay code,,,
CLM_LN_MSG_CD,2NU0,OC 74 Dte Span Wrong HRP,,,
CLM_LN_MSG_CD,C771,REJ-PAID AT PROVIDER NEGOTIATED RATE,,,
CLM_LN_MSG_CD,R18,MT NP AIR AMB MEDIAN PRICNG,,,
CLM_LN_MSG_CD,B715,REJ-PRIMARY CARRIER LIABILITY. COB CANNOT BE SUBMI,,,
CLM_LN_MSG_CD,C016,APPROVED - SERVICES REIMBURSED BASED UPON IHAP PRO,,,
CLM_LN_MSG_CD,DAD,Acupuncture Nc,,,
CLM_LN_MSG_CD,D004,REJ-NR-CCI MUTUALLY EXCLUSIVE EDIT-PROCEDURE CAN N,,,
CLM_LN_MSG_CD,231,NOTICE OF CLAIM NEEDED(FEHBA/RETFE ONLY),,,
CLM_LN_MSG_CD,C308,APPROVED-ONENET PPO PARTICIPATING PROVIDER DISCOUN,,,
CLM_LN_MSG_CD,D420,REJ-$ ABOVE NIA CONTRACTUAL ALLOWANCE,,,
CLM_LN_MSG_CD,SAK,SIU ABA Therapy - NP,,,
CLM_LN_MSG_CD,VA2,NO PAD FCR SPRZ BILL,,,
CLM_LN_MSG_CD,9HVU,Code74 dates NA/overlap/not in from&through dates,,,
CLM_LN_MSG_CD,E513,ENRO:INCORRECT CARRIER ASSIGNED BY GROUP ENROLLMEN,,,
CLM_LN_MSG_CD,T1WH,Expenses adjusted due to discount arrangements wit,,,
CLM_LN_MSG_CD,C305,REJ-NO MEDICARE FEE. MANUAL CALCULATION APPLIED,,,
CLM_LN_MSG_CD,DJBK,IVL-MD MDNONP FULLY INSURED,,,
CLM_LN_MSG_CD,A153,APPROVED,,,
CLM_LN_MSG_CD,B611,REJ-MEMBER COST SHARING IS NOT APPLICABLE,,,
CLM_LN_MSG_CD,D105,REJ-PROVIDER'S LICENSE INACTIVE FOR THIS DATE OF S,,,
CLM_LN_MSG_CD,F58,APC PARTIAL HSP NO BH,,,
CLM_LN_MSG_CD,FE1,FEHBP Possible SNF on DOS,,,
CLM_LN_MSG_CD,C557,REJ-RESUBMIT WITH ADMIT/DISCHARGE HOURS AND MEDICA,,,
CLM_LN_MSG_CD,E883,DATA: MODIFIER INCORRECT OR OMITTED,,,
CLM_LN_MSG_CD,O75,NY NP ER/SURPRISE BILL,,,
CLM_LN_MSG_CD,0H2W,SIU-Request Newborn Hearing Test Info Denial PAR,,,
CLM_LN_MSG_CD,B018,SVCS REIMBURSED AT NON DIGITAL MAMMOGRAPHY LEVEL.,,,
CLM_LN_MSG_CD,C079,APP-ALLOWED AT MEMBERS NON-EMERGENT BENEFITSUBMIT,,,
CLM_LN_MSG_CD,P5A,Apc Concurrency,,,
CLM_LN_MSG_CD,C611,REJ-HDR-UNBUNDLING SUPPLIES AND SERVICES INAPPROPR,,,
CLM_LN_MSG_CD,E523,EXAMINER ERROR,,,
CLM_LN_MSG_CD,0GW0,SIU-Massage Therapy Not Covered,,,
CLM_LN_MSG_CD,9RDX,PEND-EXCEPTION RULE FOR ANES SPECIALTY ISSUE,,,
CLM_LN_MSG_CD,4432,External days limit was exceeded,,,
CLM_LN_MSG_CD,B650,REJ-AMOUNT PAID IN PRIOR RENTAL PAYMENTS,,,
CLM_LN_MSG_CD,PNO,Allw Amt Er Loc Np Oon,,,
CLM_LN_MSG_CD,RA,RAILROAD MOVE TIC TO AETNA,,,
CLM_LN_MSG_CD,E839,GREV:CLAIM PAYMENT REVIEWED ON APPEAL,,,
CLM_LN_MSG_CD,MGF,Corrected DOS,,,
CLM_LN_MSG_CD,B686,CMR APPROVED LHI ENCOUNTER,,,
CLM_LN_MSG_CD,DWG,Informational - Rfi - Insuff I,,,
CLM_LN_MSG_CD,A002,APPROVED-CONVERSION,,,
CLM_LN_MSG_CD,B741,REJ-AMT ALREADY APPROVED ON SPLIT LINE,,,
CLM_LN_MSG_CD,DXR,Dme Pos Nc Np Inn,,,
CLM_LN_MSG_CD,WAN,WA State TAT Expired; info only code,,,
CLM_LN_MSG_CD,DI8,VACCINE SUPPLIED BY STATE,,,
CLM_LN_MSG_CD,P6L,Exceeds Mandated Coverage,,,
CLM_LN_MSG_CD,DXK,Correctd/Replacmnt Clm Recd,,,
CLM_LN_MSG_CD,530,ACT-NO PREDETERM,,,
CLM_LN_MSG_CD,DG+,Va Subro,,,
CLM_LN_MSG_CD,G96,Birth Control NC,,,
CLM_LN_MSG_CD,A295,REJ-CHARGE EXCEEDS THE DEFINED PAY AMOUNT,,,
CLM_LN_MSG_CD,A340,REJ-PROCEDURE NOT INCLUDED IN VENDOR CONTRACT,,,
CLM_LN_MSG_CD,J79,PTH Plan Req Not Met,,,
CLM_LN_MSG_CD,T50,HDR Pend Itemized Bill,,,
CLM_LN_MSG_CD,DKW,Reserved Dental Siu,,,
CLM_LN_MSG_CD,DYSV,LINE ELEVATED FOR COVID LIBERALIZATIONS,,,
CLM_LN_MSG_CD,E294,ENRO:MEMBER PCP RETROACTIVELY UPDATED,,,
CLM_LN_MSG_CD,4BBR,Dental-Bill Doesn't Match Diagnostics-Non Par,,,
CLM_LN_MSG_CD,C290,REJECT-SUBMIT BILL TO NEW CARRIER,,,
CLM_LN_MSG_CD,5BHH,MA Dental-Extraction date and DOPP,,,
CLM_LN_MSG_CD,48OD,BRG-Ambulance POP ZIP or Value Code A0 is Missing,,,
CLM_LN_MSG_CD,C15,N/A,,,
CLM_LN_MSG_CD,B043,REJ-INCORRECT TAX ID#. MEMBER NOT LIABLE,,,
CLM_LN_MSG_CD,C178,APP-NR-E/M CPT CODE ADDED DURING QUALITY AUDIT,,,
CLM_LN_MSG_CD,D970,REJ-OBSERVATION G-CODES ONLY ALLOWED WITH BILL TYP,,,
CLM_LN_MSG_CD,DBT,Resubmit Ata,,,
CLM_LN_MSG_CD,60,EXP PD BY MEDICARE,,,
CLM_LN_MSG_CD,C055,REJ-YOUR PLAN COVERS UP TO A SEMI-PRIVATE ROOM RAT,,,
CLM_LN_MSG_CD,B999,ILLEGIBLE MEDICAL RECORDS/NOTES/INVOICE/ITEMIZED B,,,
CLM_LN_MSG_CD,DEL,Anest Mod Deny Np Oon,,,
CLM_LN_MSG_CD,E114,REJ-AETNA CHOICE POS II COFINITY LAKELAND MEMBER,,,
CLM_LN_MSG_CD,A426,REJ-COSMETIC SERVICES NOT COVERED,,,
CLM_LN_MSG_CD,PAA,HCPC Code Missing - Rebill,,,
CLM_LN_MSG_CD,B083,REJ-RESUBMIT ON A CMS 1500 FORM,,,
CLM_LN_MSG_CD,0LP5,CXT - Service Included In Pre Op NonPar Pref,,,
CLM_LN_MSG_CD,A751,REJ-PLEASE SUBMIT TO PVP PHYSICIAN VISION PROVIDER,,,
CLM_LN_MSG_CD,D763,REJ-PRIMARY CARRIER PAID DATE NOT SUBMITTED ON EOB,,,
CLM_LN_MSG_CD,DEK,Anest Mod Deny Np Inn,,,
CLM_LN_MSG_CD,A423,REJ-ESTABLISHED PATIENT E/M SVC ADDED DURING AUDIT,,,
CLM_LN_MSG_CD,M5,REDUCE BENEFITS TO OP,,,
CLM_LN_MSG_CD,T44,NONCNT Pymt Method,,,
CLM_LN_MSG_CD,E946,RECV: PRIMAX-WORK COMP,,,
CLM_LN_MSG_CD,MHI3,The procedure code is not valid under the Midwest,,,
CLM_LN_MSG_CD,071,INST NOT RECOG HOSP,,,
CLM_LN_MSG_CD,A949,REJ-PAYMENT WILL BE BASED UPON RECEIPT OF THE FINA,,,
CLM_LN_MSG_CD,MEB5,The hours billed are over the maximum number of ho,,,
CLM_LN_MSG_CD,R23,Primary EOB Missing,,,
CLM_LN_MSG_CD,Z29,DENY BH NOT MED NEC (Exxon Mobil),,,
CLM_LN_MSG_CD,D222,REJ-SERVICE OR ITEM REQUIRES DETAILED CORRESPONDEN,,,
CLM_LN_MSG_CD,MCK6,Benefits are not approved for the crown buildup. T,,,
CLM_LN_MSG_CD,A065,APPROVAL,,,
CLM_LN_MSG_CD,MB8K,Services were rendered by a provider who is not pa,,,
CLM_LN_MSG_CD,D623,REJ-CR-CPT OR HCPCS IS NOT VALID BILL WITH VALID,,,
CLM_LN_MSG_CD,D858,REJ-DOLLARS ABOVE AETNA CONTRACTED AMOUNT,,,
CLM_LN_MSG_CD,2053,Benefit tier is exceeded within this line,,,
CLM_LN_MSG_CD,DEU,Midlevel Prac Nonpar Prov,,,
CLM_LN_MSG_CD,910,COB RESUB,,,
CLM_LN_MSG_CD,B241,REJ-MR-E/M SERVICE HIGHER THAN EXPECTED FOR ICD9,,,
CLM_LN_MSG_CD,QOEC,Non-NationsHearing NC,,,
CLM_LN_MSG_CD,Y32,AUTH NP HIAA80 GA EOB,,,
CLM_LN_MSG_CD,0L4F,CXT - More Conservative Procedure Not Found,,,
CLM_LN_MSG_CD,B921,REJ-NON-COVERED PRE-EXISTING CONDITION,,,
CLM_LN_MSG_CD,E428,PROV:LATE BILLING RECEIVED - ORIGINAL CLAIM ADJUST,,,
CLM_LN_MSG_CD,09PM,Pend-APC Partial Hsp bill type conflict,,,
CLM_LN_MSG_CD,P57,Medicare Limiting Charge,,,
CLM_LN_MSG_CD,0HM8,Level of Care Per Authorization,,,
CLM_LN_MSG_CD,819,TIMELY PROVIDER FILING,,,
CLM_LN_MSG_CD,W0KE,Important notice: this claim is not final and all,,,
CLM_LN_MSG_CD,A929,PEND-ADMAR REPRICING,,,
CLM_LN_MSG_CD,D497,CR-PEND FOR MPPD REVIEW AND DETERMINATION,,,
CLM_LN_MSG_CD,V39,FL ER AUTH NP 239%,,,
CLM_LN_MSG_CD,WEC8,IVL-There is no valid referral for this service,,,
CLM_LN_MSG_CD,A095,COPAY 2,,,
CLM_LN_MSG_CD,P75,MSF Reimbursement,,,
CLM_LN_MSG_CD,B668,RECOVERY REFUND REPAYMENT,,,
CLM_LN_MSG_CD,P3A,Auth Np 125%mcare Ga Eob,,,
CLM_LN_MSG_CD,C5,Work related injury or illness excluded under plan,,,
CLM_LN_MSG_CD,D18,GME Exclusion for Medicaid,,,
CLM_LN_MSG_CD,0573,Denied - product terminated,,,
CLM_LN_MSG_CD,07RV,Pend-SIU Provider Letter,,,
CLM_LN_MSG_CD,0BI9,CXT - Lab Not Covered In Place of Service,,,
CLM_LN_MSG_CD,K36,RESUBMIT ATA,,,
CLM_LN_MSG_CD,ZA1,Medicare Part B Estimate,,,
CLM_LN_MSG_CD,925,PPO REDUCED COINS(RJR MANAGED MENTAL HEALTH ONLY),,,
CLM_LN_MSG_CD,191,ACC PER DED NOT MET,,,
CLM_LN_MSG_CD,DU6,Ma-Apc Ndc Missing,,,
CLM_LN_MSG_CD,HHL,Lesser of; Internal Rate,,,
CLM_LN_MSG_CD,A005,REJ-RESUBMIT WITH STATE CONSENT FORM AND/OR AUTHOR,,,
CLM_LN_MSG_CD,V50,CUSTOM INCIDENTAL NP IN,,,
CLM_LN_MSG_CD,A273,REJ-UNITS ABOVE YEARLY MAXIMUM,,,
CLM_LN_MSG_CD,A934,PND-FEE SCHEDULE MAINTENANCE,,,
CLM_LN_MSG_CD,CA3,CA DOI Remediation,,,
CLM_LN_MSG_CD,U17,PRV HAS IRS WITHOLD,,,
CLM_LN_MSG_CD,325,HOSPITAL ADM CHRGE,,,
CLM_LN_MSG_CD,E3KT,CXT-EXPERIMENTAL CCR REVIEW,,,
CLM_LN_MSG_CD,E388,TEAM:MVA EXHAUSTION LETTER RECEIVED,,,
CLM_LN_MSG_CD,646,ACT PREDETERM,,,
CLM_LN_MSG_CD,28CH,Modifier Added,,,
CLM_LN_MSG_CD,NYI,NY Info Full denial,,,
CLM_LN_MSG_CD,0A68,HCR Brst Pump No Preg-Not Covered,,,
CLM_LN_MSG_CD,0IOM,Foot Care - Not Covered,,,
CLM_LN_MSG_CD,326,RX MAX MET (TEXAS INSTRUMENT ONLY),,,
CLM_LN_MSG_CD,A904,REJ-NOT A COVERED BENEFIT,,,
CLM_LN_MSG_CD,06G5,MA-CCR Decision Deny,,,
CLM_LN_MSG_CD,18,AGE INVALID FOR BENEFIT,,,
CLM_LN_MSG_CD,476,NVF REPLACE (INFO ONLY),,,
CLM_LN_MSG_CD,A076,WITHHOLD,,,
CLM_LN_MSG_CD,B25,DMO PEDIATRIC INFO,,,
CLM_LN_MSG_CD,1WAK,MA-QMB Copay Not Owed,,,
CLM_LN_MSG_CD,P4J,Auth Np 239% Ky Eob,,,
CLM_LN_MSG_CD,P76,MSF Partial Reimbursement,,,
CLM_LN_MSG_CD,SB,EXP NOT INCL IN CALC,,,
CLM_LN_MSG_CD,59GA,CXT-SEC/PROC MISMATCH-CHECK ELIG/PROC BILLED,,,
CLM_LN_MSG_CD,E702,TEAM:INTEREST PENALTY NOT APPLIED,,,
CLM_LN_MSG_CD,F08,SIU FS PROJECT-MED REC REQ (SIU ONLY),,,
CLM_LN_MSG_CD,789,Not eff NPNP NC,,,
CLM_LN_MSG_CD,C685,APPROVED-APC HOLD HARMLESS AMOUNT,,,
CLM_LN_MSG_CD,D017,REJ-NR-ONE SERVICE ALLOWED PER COURSE OF TREATMENT,,,
CLM_LN_MSG_CD,B941,DISCOUNT TAKEN THROUGH-AMERICAN CARE SOURCE 1-800-,,,
CLM_LN_MSG_CD,HHMY,IVL Request Dental-Narrative Prosto Trmnt Plan,,,
CLM_LN_MSG_CD,6496,Contact Lens Fitting-Not Covered,,,
CLM_LN_MSG_CD,CO8,CO Teleconf Infrml Stlmt,,,
CLM_LN_MSG_CD,TX,Paid within regulatory timeframe adjustment may f,,,
CLM_LN_MSG_CD,A505,REJ-REDIRECT TO QUEST DIAGNOSTIC,,,
CLM_LN_MSG_CD,DRW,Ma-Apc Procedure Termed,,,
CLM_LN_MSG_CD,KW8P,REJECTED - DUPLICATE CLAIM / SERVICE Line Level,,,
CLM_LN_MSG_CD,477M,Exceeds Basic Schedule,,,
CLM_LN_MSG_CD,C859,REJ-MEDICARE COMPETITIVE ACQUISITION PROGRAM NOT,,,
CLM_LN_MSG_CD,M900,Services were rendered by a non-authorized provide,,,
CLM_LN_MSG_CD,NE3,MSAC NESB FAC,,,
CLM_LN_MSG_CD,PDL,Mult Opthal Adj  Np 80%,,,
CLM_LN_MSG_CD,L32,C/BY $ ROUTINE PREVENTATIVE-MEDICAL,,,
CLM_LN_MSG_CD,992,New info-only AC - Pre-Transplant,,,
CLM_LN_MSG_CD,E364,DUPLICATE,,,
CLM_LN_MSG_CD,LB,CONSIDERED BY FSA (S),,,
CLM_LN_MSG_CD,M134,Ineligible amount based on the usual and customary,,,
CLM_LN_MSG_CD,U12,COVERED IN CAPITATION,,,
CLM_LN_MSG_CD,6QI5,IFP-OHSB FAC,,,
CLM_LN_MSG_CD,B001,SVCS REIMBURSED AT NON-DIGITAL MAMMOGRAPHY LEVEL.,,,
CLM_LN_MSG_CD,PY3,Additional Payment for HCRA Surcharge,,,
CLM_LN_MSG_CD,414,NC PV IS NOT LICENSED,,,
CLM_LN_MSG_CD,E66,Subcapitated Provider,,,
CLM_LN_MSG_CD,0B7M,CXT - INVALID PROCEDURE CODE NONPAR,,,
CLM_LN_MSG_CD,B243,REJ-PLEASE SUBMIT TO MHN MENTAL HEALTH NETWORK VEN,,,
CLM_LN_MSG_CD,D8P,Reserved For Doris Spencer,,,
CLM_LN_MSG_CD,G62,OON PAID AT 450% RBRVS,,,
CLM_LN_MSG_CD,MBXW,(NHIC CA NC):Expenses related to routine footcare,,,
CLM_LN_MSG_CD,PD7,Injury/Acc prior to eff date,,,
CLM_LN_MSG_CD,054Y,MA-CXT Mut Excl px performed same DOS/date span,,,
CLM_LN_MSG_CD,F021,NETW:PROVIDER ADDRESS UPDATE NOT PROCESSED TIMELY,,,
CLM_LN_MSG_CD,J20,REQ ADDL INFO,,,
CLM_LN_MSG_CD,O72,NP PROV NC UNDER PLAN,,,
CLM_LN_MSG_CD,D675,REJ-TRANSPLANT SUBMIT TO AIG BENEFIT SOLUTIONS,,,
CLM_LN_MSG_CD,PAX,Amt Over Sched Ben-Pd,,,
CLM_LN_MSG_CD,PCC,Negotiated Implant Program,,,
CLM_LN_MSG_CD,PTL,T & L - Paid,,,
CLM_LN_MSG_CD,825,AFTER 6 VISITS VBH REVIEW-RAILROAD NATL HLTH&WLFR,,,
CLM_LN_MSG_CD,C727,REJ-COVENTRY NATIONAL NETWORK PROVIDER CONTRACT AP,,,
CLM_LN_MSG_CD,D525,REJ-CR-DUPLICATE CPT SERVICES PER DEFINED TIMEFRAM,,,
CLM_LN_MSG_CD,GSFX,IVL Request Dental-UM Add Info-XR/PC/TRT Pln,,,
CLM_LN_MSG_CD,791,NOT A MEDICAL SVC NC,,,
CLM_LN_MSG_CD,A375,REJ-NOT A MEDICAL EMERGENCY,,,
CLM_LN_MSG_CD,B978,APPROVED-SERVICES APPROVED FOR PAYMENT,,,
CLM_LN_MSG_CD,C171,REJ-PROCEDURE PERFORMED IN CMS NON-APPROVED FACILI,,,
CLM_LN_MSG_CD,C90,SEPARATE LETTER TO MEMBER,,,
CLM_LN_MSG_CD,E008,REJ-MUTUALLY EXCLUSIVE PROCEDURE NOT ALLOWED,,,
CLM_LN_MSG_CD,553,EXP EXC RECOG CHG,,,
CLM_LN_MSG_CD,8T8G,IVL-OHSB PROF UNKNOWN,,,
CLM_LN_MSG_CD,E73,Member not currently subcapped to this provider,,,
CLM_LN_MSG_CD,M74,State Supplied Vaccine,,,
CLM_LN_MSG_CD,C283,CLAIM HAS BEEN FORWARDED TO MED SOLUTIONS INC (MSI,,,
CLM_LN_MSG_CD,0HXK,Respite Care - Not Covered,,,
CLM_LN_MSG_CD,E261,PROCEDURE CODE(S) ENTERED INCORRECTLY,,,
CLM_LN_MSG_CD,HGJX,IVL-FREQ LIMIT NOT EXCS NC,,,
CLM_LN_MSG_CD,D353,REJ-RESUBMIT CLAIM TO ATTN:WPAHS 2 ALLEGHENY CTR,,,
CLM_LN_MSG_CD,F161,MISSING DISPOSITION,,,
CLM_LN_MSG_CD,IM8,Par Denial D4355 w/other services,,,
CLM_LN_MSG_CD,MDW,Incorrect Copay Applied,,,
CLM_LN_MSG_CD,0K3X,Pend-Date Span Denial,,,
CLM_LN_MSG_CD,B670,REJ-OBSERVATION CARE IN EXCESS OF 48 HOURS IS NOT,,,
CLM_LN_MSG_CD,E895,PROV: INVOICE RECEIVED,,,
CLM_LN_MSG_CD,F128,IS: IDX PROGRAMMING ERROR,,,
CLM_LN_MSG_CD,101,OCCUPATIONAL INJURY NC,,,
CLM_LN_MSG_CD,0KCK,CXT - Related Service Not Covered NonPar Pref,,,
CLM_LN_MSG_CD,A476,REJ-DAYS NOT AUTHORIZED,,,
CLM_LN_MSG_CD,NH1,NH Surprise Bill,,,
CLM_LN_MSG_CD,B787,REJ-BILL DIRECTLY WITH PLAN ADMINISTRATOR,,,
CLM_LN_MSG_CD,PH9,SERVICE NOT COVERED/HMO,,,
CLM_LN_MSG_CD,PJCB,IVL-Request-NDC Unit Not Billed,,,
CLM_LN_MSG_CD,SDMQ,Misdirected Clm Liberty,,,
CLM_LN_MSG_CD,C528,QUALCARE CONTRACT SERVICES W/$0 ALLOWED-PROVIDER,,,
CLM_LN_MSG_CD,B291,REJ-MR-INCLUDED IN POST OP SURGICAL GLOBAL FEE,,,
CLM_LN_MSG_CD,PE5,Exceeds Auto Fee Sched,,,
CLM_LN_MSG_CD,B795,REJ-PAID AT AGREED BEECHSTREET NEGOTIATED RATE,,,
CLM_LN_MSG_CD,O34,TX OVER $500 MEDIATION,,,
CLM_LN_MSG_CD,DO1,Incorrect Type Of Bill Hhc,,,
CLM_LN_MSG_CD,B659,REJ-YOUR PLAN COVERS UP TO A SEMI-PRIVATE ROOM RAT,,,
CLM_LN_MSG_CD,DPN,No Precert - Par Prov,,,
CLM_LN_MSG_CD,P43,Non Par Balance Bill.  Pay Full,,,
CLM_LN_MSG_CD,PRC,M+c Amb Blended Rate Afs + Rc,,,
CLM_LN_MSG_CD,C2,PREG CHRGS BEFORE TERM,,,
CLM_LN_MSG_CD,C48,N/A,,,
CLM_LN_MSG_CD,0D73,MA-APC Code indicates site of svc not cov by OPPS,,,
CLM_LN_MSG_CD,D3R,Total Hhc Episode Paid,,,
CLM_LN_MSG_CD,00Z9,Dental-After Hours Visit,,,
CLM_LN_MSG_CD,329,RESUBMIT TAKE HOME RX,,,
CLM_LN_MSG_CD,DOI,Dme Rental Monthly Par,,,
CLM_LN_MSG_CD,N7,EXP EXC PREV,,,
CLM_LN_MSG_CD,A999,REJ-INVOICE REQUIRED FOR PROCESSING.  RESUBMIT WIT,,,
CLM_LN_MSG_CD,B101,APPROVED-PAID BASED ON NCN/COVENTRY HEALTHCARE AGR,,,
CLM_LN_MSG_CD,J30K,CE-Exp Not Covered by Plan,,,
CLM_LN_MSG_CD,MEPP,Charges for treatment services and supplies that,,,
CLM_LN_MSG_CD,N9,RX COPAY-EE RESP,,,
CLM_LN_MSG_CD,A675,DEDUCTIBLE-$ PAID BY PRIMARY CARRIER,,,
CLM_LN_MSG_CD,B282,REJ-EXPERIMENTAL/INVESTIGATIONAL SERVICES ARE NOT,,,
CLM_LN_MSG_CD,C454,REJ-IMPROPER BILLING OF ESRD LAB SERVICES,,,
CLM_LN_MSG_CD,C648,REJ-MPHD-SERVICES BILLED ARE CONSIDERED EXPERIMENT,,,
CLM_LN_MSG_CD,JUTM,BRG-Add-on Code Billed Alone,,,
CLM_LN_MSG_CD,03B0,Request-Date of Accident,,,
CLM_LN_MSG_CD,D199,REJ-NR-INVALID REVENUE CODE BILL WITH VALID REVEN,,,
CLM_LN_MSG_CD,DT1,Reserved for HCRA Requirements,,,
CLM_LN_MSG_CD,NV2,NV-SB,,,
CLM_LN_MSG_CD,HDB4,HRP NP Incl in Hosp Payment,,,
CLM_LN_MSG_CD,F55,APC MAX NUMBER UNITS,,,
CLM_LN_MSG_CD,O18,NON PAR EI PROV NC,,,
CLM_LN_MSG_CD,D#1,Reserved,,,
CLM_LN_MSG_CD,F95,APC DENIAL PROC N/C,,,
CLM_LN_MSG_CD,E405,DRG CODE INCORRECT-PROVIDER BILLING ERROR,,,
CLM_LN_MSG_CD,E414,PROV:MODIFIER INCORRECT-PROVIDER BILLING ERROR,,,
CLM_LN_MSG_CD,188,SPENDING ACCT REQUEST(9/92),,,
CLM_LN_MSG_CD,A556,REJ-PAYMENT MADE BY PHA,,,
CLM_LN_MSG_CD,PFI,Pd Per Md Hscrc,,,
CLM_LN_MSG_CD,F053,RECV: END GAME STRATEGY-ANESTHESIA OVERPAYMENT,,,
CLM_LN_MSG_CD,0CTJ,MA-APC Px with modifier PN not allowed under PFS,,,
CLM_LN_MSG_CD,NV9,NV Fac and Prof - INFE,,,
CLM_LN_MSG_CD,B299,REJ-MR-EVALUATION/MANAGEMENT SERVICE NOT REIMBURSE,,,
CLM_LN_MSG_CD,PI3,Aetna USHC Liability,,,
CLM_LN_MSG_CD,A082,PEND CLAIMS FOR SURGICAL MODIFIER,,,
CLM_LN_MSG_CD,A944,REJ-RESUBMIT REQUIRED HCPCS/CPT CODE IN BOX 44 OF,,,
CLM_LN_MSG_CD,R81,PPO OC AIR AMB NPBB PAY,,,
CLM_LN_MSG_CD,49QI,IVL-Request-APC Invalid Diagnosis,,,
CLM_LN_MSG_CD,FYXP,IVL-Virginia Surprise Bill Arbitration Loss,,,
CLM_LN_MSG_CD,TXNT,MA-Missing Paid Receipt,,,
CLM_LN_MSG_CD,Y76,DME AUTH NP 100%MCARE,,,
CLM_LN_MSG_CD,010,EXP PRIOR EFF DATE,,,
CLM_LN_MSG_CD,08M7,SIU-Obesity Weight Reduction Not Covered,,,
CLM_LN_MSG_CD,7YJ8,MA Dental-Xrays & Chart,,,
CLM_LN_MSG_CD,DTE,Txp-Deny Eval Phase,,,
CLM_LN_MSG_CD,M0NV,The Plan provides benefits for covered expenses at,,,
CLM_LN_MSG_CD,PTV,Recoded Px Code,,,
CLM_LN_MSG_CD,B566,REJ-SI-SERVICE IS NOT SEPARATELY PAYABLE,,,
CLM_LN_MSG_CD,U98,SUPPLIES NOT COVERED,,,
CLM_LN_MSG_CD,DBG,Upcoding Denial Np,,,
CLM_LN_MSG_CD,DOP,INFO NEEDED LETTER SNT,,,
CLM_LN_MSG_CD,C2U1,IVL-Request-APC Mutually Ex or NC Proc,,,
CLM_LN_MSG_CD,C92,DMO NON PAR ORTHO DENIAL,,,
CLM_LN_MSG_CD,073V,MA-Refractive Surgery-Not Covered,,,
CLM_LN_MSG_CD,G8,MAXIMUM BEN PAID-EXC NC,,,
CLM_LN_MSG_CD,NS2,FED NSA RWK COINS,,,
CLM_LN_MSG_CD,DRG,Interim Drg Denial,,,
CLM_LN_MSG_CD,D950,REJ-PARTIAL HOSPITALIZATION FOR NON-MENTAL HEALTH,,,
CLM_LN_MSG_CD,E272,DATA:PLACE OF SERVICE ENTERED INCORRECTLY OR OMITT,,,
CLM_LN_MSG_CD,E545,CLAIM DENIED INCORRECTLY-PROCESSOR ERROR,,,
CLM_LN_MSG_CD,C58,N/A,,,
CLM_LN_MSG_CD,U42,HSA - DOS PRIOR TO EFF DT,,,
CLM_LN_MSG_CD,X74,CONSERVATIVE TX NOT PROVEN PAR,,,
CLM_LN_MSG_CD,B121,REJ-CLAIM DENIED DUE TO ERRONEOUS SUBMISSION OF CP,,,
CLM_LN_MSG_CD,DP6,Invalid Procedure Code,,,
CLM_LN_MSG_CD,ZQHN,Experimental Par Provider,,,
CLM_LN_MSG_CD,007L,Dental-Mult periodontal services on same tooth,,,
CLM_LN_MSG_CD,706,ANES INCID TO PM-NP IN,,,
CLM_LN_MSG_CD,722,AETNA NAP NME DISC,,,
CLM_LN_MSG_CD,A530,REJ-INVALID PROCEDURE CODE RE-SUBMIT WITH VALID CO,,,
CLM_LN_MSG_CD,020F,MA-CXT Px Exceeds Max Serv Per DOS Non Par,,,
CLM_LN_MSG_CD,E963,DUPL: DUPLICATE PYMT BASED ON GMIS MODIFIER MISMAT,,,
CLM_LN_MSG_CD,E973,DUPL:  DUPLICATE PYMY BASED ON MASTER VENDOR MISMA,,,
CLM_LN_MSG_CD,A254,REJ-THESE CHARGES ARE NOT RELATED TO DIALYSIS WIL,,,
CLM_LN_MSG_CD,D236,REJ-CLAIM DOES NOT COMPLY WITH REQUIREMENTS FOR CL,,,
CLM_LN_MSG_CD,MII,MI ER ADDTL DENIED,,,
CLM_LN_MSG_CD,D393,REJ-MG-UNITS EXCEED AMOUNT ALLOWABLE FOR TIME PERI,,,
CLM_LN_MSG_CD,09SR,APC-Denial Mutually Exclusive Non Par,,,
CLM_LN_MSG_CD,B658,REJ-CLAIM FORWARDED TO ASHN FOR PROCESSING,,,
CLM_LN_MSG_CD,DXB,Mult Inpt Consult,,,
CLM_LN_MSG_CD,E884,DATA: MODIFIER INCORRECT OR OMITTED,,,
CLM_LN_MSG_CD,0IKN,Hospital Denial,,,
CLM_LN_MSG_CD,C74,PERIO NOT NEC -TX DMO,,,
CLM_LN_MSG_CD,MR8,MDCR A COVD / NOT COVD,,,
CLM_LN_MSG_CD,C655,REJ-BILATERAL PROCEDURE(S) REIMBURSED ON ANOTHER C,,,
CLM_LN_MSG_CD,0CQ3,MA-APC Skin sub procedure w/o approp product code,,,
CLM_LN_MSG_CD,NYQ,NY SB 2022 NO SETTLE,,,
CLM_LN_MSG_CD,M2B7,Our records indicate no dental coverage was in for,,,
CLM_LN_MSG_CD,A916,REJ-SERVICE(S) BILLED WERE NOT RENDERED ON DATE OF,,,
CLM_LN_MSG_CD,PE1,Paid Per E Pay Guidelines,,,
